wind_speed_ms,blade_length_m,turbine_age_years,hub_height_m,turbine_type,rated_power_kw,cut_in_speed_ms,cut_out_speed_ms,air_density_kgm3,turbulence_intensity,maintenance_status,terrain_type,wind_direction_variability,power_output_kw
24.36284667746527,76.28289302054702,7.304147881951075,140.24162828259074,Horizontal Axis,5000.0,3.910744100717665,21.79909899438053,1.2146683308573818,0.22200899238362204,Poor,Mountainous,Low,6542.244904368098
14.211209243283399,49.15993737121089,11.50341448106161,133.9908850914817,Horizontal Axis,,2.9546069449712586,24.410698495500544,1.2907695525860896,0.11334313276174263,Excellent,Flat,High,3619.7543563948143
16.34439938669979,25.13050374276006,2.5259681167490955,95.86042657617335,Vertical Axis,3000.0,3.014329393635186,23.65696357823409,1.1385534727364484,0.15646012286625527,Excellent,,High,4077.233883452248
17.63137143918335,55.79384492489808,4.492433048595257,90.20030956565282,Vertical Axis,2000.0,2.9851226972680993,22.646457176413787,1.2883728331938789,0.1655057176449406,Poor,Flat,Low,7402.739833268478
5.087144664363524,21.892515092953015,12.501541036886518,67.75916329485608,Horizontal Axis,8000.0,3.4765286372879993,22.505595238142565,1.1892711140885301,0.11869782955969249,Good,Hilly,High,7212.457067120995
23.765024899984162,44.15476873740843,15.284892671481646,144.08960701317375,Vertical Axis,1500.0,3.828389648072868,20.84992653925013,,0.20260212424024332,Poor,Mountainous,Medium,1185.3177940203316
4.098029845547339,66.10958540992502,4.143623851960953,81.62703719952924,Vertical Axis,8000.0,3.3919147880697222,22.50197133160162,1.2326802297441397,0.15410359047072264,Fair,,High,1661.4134823439972
10.934718966841011,34.12340469672271,11.710807060910032,80.57950195192139,Horizontal Axis,5000.0,3.591434013436581,21.36889081438806,1.1191963733283175,0.08625949471669242,Fair,Flat,Medium,1047.0530550763756
21.11196988800477,58.12977887152228,2.866510614952229,105.65080984717612,Vertical Axis,2000.0,3.6851132752605023,23.871267837619346,1.2481807947957455,0.07480537760707867,Fair,Hilly,Medium,4969.322022475834
10.364495091900697,48.439206304904076,4.178809928813441,72.85979839420393,Vertical Axis,1500.0,3.7984392507314677,24.40503787152961,1.1299479274509159,0.056167961799458245,Fair,Flat,High,926.2010622192154
10.826926526911805,22.59697984656658,,68.39225410870037,Horizontal Axis,1500.0,3.0249105547878843,20.416196092208278,1.2062140770383123,0.17513321831607404,Excellent,Flat,Medium,1747.489597568575
4.401727738249074,39.89526828562729,8.600623994792464,98.18516494025073,Horizontal Axis,3000.0,3.5037053799339066,22.948840861194935,1.1877395074616734,0.22022316198550912,Good,Offshore,High,2660.808947709719
7.285781330766725,64.51728782306225,19.26889127533235,91.71356850624615,Vertical Axis,3000.0,3.583640476209692,22.29756616634415,1.1393689759548669,0.2371512686331309,Poor,Flat,Medium,2836.7600001689157
17.455336141419732,21.0703135188623,,114.29963511050894,Vertical Axis,3000.0,3.0103957321915127,22.752956075539203,1.2233371716115637,0.059999705024358745,Excellent,Flat,High,274.29929023219125
4.046988377537866,65.03472666517258,8.75175903094949,146.95359838881504,Horizontal Axis,8000.0,3.322832347858168,24.418660594360972,1.1511690505318706,0.16584629417076294,Good,Offshore,High,1448.39457951029
16.402302478853294,77.52562571632085,19.849355860936775,105.36453609789717,Vertical Axis,5000.0,3.8097499884916552,20.356916621995996,1.1462889071681144,,Excellent,Hilly,High,6377.565329654156
3.881783241082922,56.68638618573478,15.5964553913077,,Horizontal Axis,2000.0,3.125799138629432,24.67705035445834,,0.19804555524423761,,Mountainous,Low,6320.325042991508
17.660809002962942,37.28675203202485,0.267394294773764,77.54486859776684,Vertical Axis,3000.0,2.9109999434482297,22.161224532090344,1.1038556720709691,0.19292701406314128,Excellent,Flat,Medium,5123.936311399131
24.594469994770296,79.03053806648316,3.460870946733312,88.23117478957019,Horizontal Axis,5000.0,,20.0692948288093,1.2660142810610253,0.1543270469978259,Good,Hilly,High,4710.856716509559
15.822398547326884,70.12560231555247,1.6090765362255488,149.27296934152352,Horizontal Axis,5000.0,3.9412267922185893,22.597396681960973,1.1902052797121832,0.07141321154340863,Good,Offshore,High,5413.927814533181
18.454489542609487,24.143105168997536,3.374495742842889,115.63931674184388,Vertical Axis,3000.0,3.4819909310168957,21.94419639645068,1.165439385967037,0.05517658370466952,Good,Flat,Low,7743.597718980265
15.958624686847802,77.44812257761488,3.0977429207375806,94.28738856563615,Vertical Axis,5000.0,3.6237442112804965,24.102049705498956,,0.17550875593009935,Excellent,Mountainous,High,
22.498482987590457,77.3706375361173,,139.64123287674664,Horizontal Axis,,2.655953557186509,24.305629327888482,1.2495416230749141,0.23918983881679895,Good,Hilly,High,7936.989116669137
17.63933704829784,77.47003125353888,1.052853705610024,119.66414370206905,Vertical Axis,5000.0,,23.272379798687528,,0.2346177308632118,Good,Flat,Medium,4843.682729579995
15.113858824625517,25.379599602643378,10.671437659244624,,Vertical Axis,5000.0,2.7329852207644563,20.620309143724885,1.1583770709262966,0.13784692739221197,Poor,Hilly,,7522.789139616055
10.902627827183153,31.892764123006632,13.241581705532619,147.04598666683165,Horizontal Axis,5000.0,2.6876741795861645,24.899252472293043,1.136328343174603,0.07259784776917338,Fair,Hilly,Medium,1323.7351508162778
17.452050714952257,71.53471208179923,10.000089061982555,122.63357584461474,Horizontal Axis,5000.0,2.7412122452316066,20.491484742052204,1.2147188080740994,0.1252242811805885,Good,Hilly,Medium,6640.960152005949
21.815329162154185,46.958801295253906,11.445662876959204,95.27616836906503,Horizontal Axis,3000.0,3.5165833489554075,20.330893471740566,1.2243390782326486,0.24491832173705302,Poor,Mountainous,Medium,7698.227333146466
6.998497941850754,30.09693408248414,10.127217206608128,75.82429370657499,Horizontal Axis,3000.0,2.501663933224233,23.403011964122904,1.221687918644565,0.14293148941852157,Good,Hilly,Medium,5278.310736568633
13.591162510115446,27.049346719090288,11.534942926347952,,Horizontal Axis,8000.0,2.712982967781538,,1.128477067872355,0.21710495752266906,Poor,Mountainous,Medium,1861.1805018518623
14.332876656316294,36.621646588023445,14.887273643974737,114.3923626691102,Horizontal Axis,1500.0,2.656391608690643,20.000224682320066,1.223249084701715,0.16666114916288924,Good,Flat,High,735.3083303931447
13.5290006710473,53.89950666139052,16.889796606983182,76.17681840865593,Horizontal Axis,8000.0,3.6922984817340514,23.62027470669008,1.196773151530711,0.22500098234195515,Poor,Hilly,High,3045.0280784352362
18.89621858951416,79.86223156203171,,141.06532824183444,Vertical Axis,8000.0,3.7692882959007896,22.287764651881957,1.2953035379101434,,Excellent,Flat,Low,3820.388901314529
19.304075510469158,29.417624823467694,7.014703286164947,108.51034942339078,Vertical Axis,1500.0,3.6623714989738243,20.646680028003107,1.2415090287661177,0.07659289195901607,Poor,Offshore,Medium,2524.7492056725314
16.436039138443807,28.425083026091173,8.322907999806812,136.7310065433461,Horizontal Axis,2000.0,3.0720733788148924,22.547964516314114,1.1143961388314576,0.24440234018371682,Fair,Offshore,,2498.7861117124835
9.144514877128646,25.272275416280323,15.001593543073984,130.34769859280433,Vertical Axis,8000.0,,22.754382999000683,1.2723487690905955,0.19095565592760283,Excellent,Offshore,Medium,2339.1611313287244
9.594218919389942,21.933897442443293,6.1031141890397205,127.31857475213995,Vertical Axis,5000.0,3.1878135552924434,20.84394126574735,1.239012430050785,,Excellent,Mountainous,Low,4041.535646799234
17.929759640434014,52.788447504379505,9.177689518656585,126.77175187123126,,5000.0,3.418145287047518,22.4139430454405,1.1779264651047965,0.062325393751655515,Good,Hilly,High,3059.69652860715
4.568376737573622,68.79489072242649,17.23106839393576,119.49865617556455,,3000.0,3.888255946919519,22.45172521249095,1.2733499242380744,0.10801743237553957,Fair,Hilly,High,736.420855852904
11.860436676545342,61.33974973371472,13.37585141349395,,Horizontal Axis,2000.0,2.9547759827972038,24.978575309646427,1.1492185444613692,0.23120455264388268,Excellent,Flat,Medium,7689.635732193458
10.226088039649078,26.506528003675932,,103.51106817672083,Horizontal Axis,5000.0,2.5340660446814063,23.508416633979184,1.23307076897229,0.10891285681140667,Good,Flat,Low,6758.455847146611
16.714020064045773,33.26579476573436,15.736560384617997,81.95542130264411,Vertical Axis,,3.6031962701514573,23.982578604083812,1.1788595592656037,,Good,Offshore,Low,2879.5188638691025
18.015208466285237,32.782632974107685,15.642687775732082,130.39082123032154,Vertical Axis,1500.0,2.9599199172409216,23.29010421120956,1.2464066076751399,,Excellent,Offshore,Low,3722.3359246250902
20.77454624921709,46.31922030896611,3.8234322759387296,121.74972442450917,Vertical Axis,8000.0,3.018898097245649,22.99448666620325,1.1722361984754528,0.1417413985722843,Good,Flat,Low,7219.523264528105
14.646896800331744,30.93637764450101,14.812732050394402,144.3874496239858,Horizontal Axis,8000.0,3.7351626523162387,20.913608249289254,1.1299027370187198,0.20957090553992153,Excellent,Mountainous,Medium,6506.070773855257
9.14223688280513,31.62180813155002,1.7094576403466455,116.19405861159942,Vertical Axis,,2.9575270757102747,20.822679312099844,1.232979813658233,0.058867123336919014,Fair,Hilly,Low,3487.9355788762527
22.364865931314345,40.00342021612677,3.7382458442897404,61.26217930824413,Vertical Axis,8000.0,2.9180772460518734,21.393868658319033,1.1974544214642926,0.05722817441358519,Fair,Hilly,Medium,1151.2141219483335
20.87540848579266,69.11372743191967,,66.30388828678836,Vertical Axis,3000.0,3.163006219635297,23.447691854160702,1.1993294276308888,0.18065643397828818,,Flat,High,7371.968543245127
,56.630458396421034,5.233116336065691,82.09254075082646,Vertical Axis,1500.0,2.7246357817903997,21.947949973184006,1.2395031882592904,0.10357591470311,Poor,Flat,Medium,7206.891072956387
15.131491744663377,21.271823318829647,18.44331671572278,132.44437683296573,,8000.0,3.237536292300405,23.157875762109036,1.2520347014613606,0.1837760562676412,Fair,Mountainous,High,1025.924532129946
12.3036996971383,29.467209163169795,2.954388808466979,89.9380602437978,Horizontal Axis,2000.0,2.6660789438630426,21.32892164614772,1.1320357852952398,0.12660703157328604,Fair,Offshore,Low,4646.428530108131
14.715075951351219,71.6188665803547,4.81840232114817,115.65592085468509,Vertical Axis,5000.0,2.746702250336997,24.474322090932915,1.2297807694014318,0.14648600348650478,Excellent,Hilly,High,7984.163702594184
24.366329530786192,67.29087801052523,14.43460747997231,138.29534311047354,Vertical Axis,8000.0,3.0430274604709644,23.802112957794247,1.1700536805385886,0.1842193034483245,Good,Flat,Medium,801.4279266038011
12.461881183704952,39.174210804121905,5.577092832951833,123.0831970629047,Horizontal Axis,2000.0,2.591628257053861,22.45646456004426,1.111598233427727,0.2088309444431684,Good,Hilly,High,867.946806040516
14.313708180154379,38.61613714130557,7.906709365687901,103.99807987926435,Vertical Axis,5000.0,,21.722027595232984,1.1341966111479453,0.11126434418020999,Poor,Flat,Low,2269.930728458437
24.119366025305503,35.77928920933327,7.729721622513084,105.20196651723964,Horizontal Axis,5000.0,3.7271083422294042,24.642317735822793,1.1397612586951889,0.10013331640149632,Fair,Offshore,Low,736.9508162687844
20.724644805503036,33.87105702713898,17.216920679988043,122.98553924054644,Vertical Axis,1500.0,3.145102999764342,20.066187346889503,1.2038717338801972,0.2496389510755605,Good,Offshore,Low,5321.5839105789555
5.733196215522408,,13.975182700301495,108.23583824144639,Vertical Axis,1500.0,3.740440227421658,20.16321495939611,1.2770743472525006,0.10358906543955655,Poor,Flat,High,3383.354646197131
5.563342634616238,63.129622695261226,,98.96885361628847,Horizontal Axis,3000.0,2.957992769679084,24.19995928972093,1.1818412337500597,0.1618089926393319,Fair,Offshore,Medium,4013.2709800598054
9.075588877502316,69.1731056671328,12.741835679099758,99.83970860540131,Horizontal Axis,1500.0,3.9614309264691516,21.25939549661673,1.1037523069904664,0.15634463293908302,Good,Offshore,High,6261.339556286295
16.47756703963422,53.50973510270214,6.79541439063015,135.5185128476606,Horizontal Axis,2000.0,2.814442516471409,23.806104526330152,1.2579916988641329,0.20487294019164332,Good,Mountainous,High,2274.247953939199
8.50687010488392,66.37472000461995,15.284570619631289,73.27250011253261,,5000.0,3.2667008873463197,24.07663241241206,1.200057806298471,0.06952513445811895,Good,,High,
21.261516809112198,47.74099534159757,1.0177372434914078,132.35693413268876,Horizontal Axis,8000.0,3.341878328756137,22.421426632514187,1.2857937288943748,0.104263135978776,Poor,Hilly,High,2061.17810931486
22.225052490425533,34.54630510074034,17.36283216250867,124.42513867430615,Vertical Axis,5000.0,3.859562442263955,20.419764688809543,1.2253246546045096,0.22990481916247413,Poor,Offshore,Medium,1185.3072748332565
17.830097699578545,53.270019948044926,15.667686692868667,101.64181662172041,Horizontal Axis,5000.0,3.3162353183403614,23.22315783083707,1.213880851691082,0.11924205524326695,Excellent,Flat,Low,5933.675834104719
22.857570250118282,41.61442900329176,15.030298570267282,,Horizontal Axis,1500.0,,20.055739499681742,1.1650958934958031,0.0839936585517403,Good,Offshore,Low,3444.9856154069585
22.592419128374758,40.01541874118906,11.564517787622616,146.7268646094085,Vertical Axis,3000.0,3.5720236632962186,22.21595702341113,1.185639468787439,0.11504978104873115,Fair,Offshore,,7215.46066557865
10.694645643117045,21.193472780221953,15.448943360347098,138.2005403675301,Horizontal Axis,1500.0,3.1666541656822886,20.771879031582795,1.259528601419368,0.05307890443174395,,Flat,Medium,7150.924718159615
3.341582605397856,51.81239356243997,4.520436387145443,62.865134577267526,Vertical Axis,,3.5779852838215396,22.98770669579322,1.1583916301612338,0.14061247358120982,Fair,Hilly,High,
18.586416429299145,,8.573954229720687,146.60370621168687,Horizontal Axis,2000.0,2.505136810668776,23.49003624366424,1.255053241868855,0.22152604273929516,Good,Mountainous,Medium,6910.7418883264745
20.425200985647535,65.89750671215467,13.973955028997128,89.81598041719705,Horizontal Axis,5000.0,,24.383461119690107,1.183339205210575,0.2461246882941866,Poor,Mountainous,Medium,3344.5275266330495
18.835592332450105,53.72940967627992,6.409496408198779,66.16404695713916,Vertical Axis,1500.0,2.5393612124759253,24.222561194634473,1.13189588526056,0.13685934141936387,Excellent,Flat,Low,709.6739678582553
6.208932641417712,72.44275284598871,2.96352468933331,100.81713294391224,Horizontal Axis,5000.0,3.5295428521733214,23.998103086991613,1.2966560466563484,0.104638969840541,Excellent,Hilly,Low,6759.386132064324
15.462044111102177,75.3913889666147,7.256615157332584,77.56419545132908,Vertical Axis,8000.0,3.2886844001887945,22.18705532301744,1.2034598320703083,0.09619134937412654,Fair,Flat,Low,913.374228460258
6.861377258708848,32.93470751582608,7.458025901249297,89.09565533714186,Vertical Axis,5000.0,2.9414897185764843,24.451526126147712,1.1543859947807849,0.21265846351541356,Fair,Mountainous,Low,7949.032736539491
15.725035936823632,76.96810967518002,6.837928507111151,148.14595544535916,Horizontal Axis,5000.0,3.0464919534528017,22.081617061720742,1.2268668564992882,0.18437122546805218,Good,Flat,Low,1184.5824949934033
9.819107943297777,42.084029500362576,5.134241636537813,92.57906643085644,Vertical Axis,5000.0,2.812431698671385,23.853684962056306,1.138068202998575,0.05032362777131969,Good,Offshore,Medium,7769.480111067999
19.46353674276496,41.14884165561183,2.0993408416222725,,Vertical Axis,5000.0,2.9723778713291984,21.16363301618529,,0.17631871615227934,Good,Flat,Low,7655.082443540493
8.436669364978869,45.9005655653471,3.1027347676282258,90.1373485213634,Horizontal Axis,3000.0,3.002741846066408,21.868808369722753,1.1460229999229161,0.19916697698141667,,Offshore,Low,5128.2105187452735
12.476520909282257,78.32317754817447,1.8097740484809766,106.09494017393487,Vertical Axis,3000.0,3.7422054268963922,21.418682560202868,1.1327215097622947,0.18908046992742655,Poor,Offshore,Low,746.8601179739273
21.140420880721813,48.98654134195548,11.493443787267905,125.70215555177914,Horizontal Axis,3000.0,3.935430976785679,22.277695063493027,,0.08832558105632993,Fair,Offshore,High,
6.384251109808737,79.43493832079946,18.86061763327623,141.19037659116293,Vertical Axis,5000.0,3.1701029240465504,24.153324872967556,1.2989858985176517,0.06140057585909789,Poor,,Medium,79.84522953250561
,,14.107080678479495,107.76140159104739,Vertical Axis,2000.0,,23.617154555449655,1.2358441925983468,0.16177938580778317,Excellent,Hilly,High,6706.804202055452
10.901236812112701,33.49059805652289,5.673101113412608,146.49982216742583,Vertical Axis,1500.0,3.2557279821691614,23.412312070476414,,0.06467094799491623,Fair,Offshore,High,1736.1778491297582
4.238314647208205,75.36362682624976,7.549951928338519,130.7974453191566,Horizontal Axis,8000.0,3.924083936848941,23.858939350049027,1.2006353935093799,0.14048860827206328,Fair,Hilly,Low,1705.6478220482347
4.2348080239102375,57.46317179128176,19.318389199184274,,Vertical Axis,1500.0,3.4716678622686925,21.00347082742076,1.2003142410648469,0.08762160247667082,Excellent,Offshore,Low,1416.8123733654402
16.89338975533834,56.270550769113704,0.3057997427187842,92.47274436950863,Horizontal Axis,5000.0,2.66005571283638,20.45202992904673,1.1488114565344887,0.10677065812620345,Excellent,Offshore,,4901.751981039042
9.09238491485159,34.00902179887575,3.5434974985909595,131.72858543234045,Vertical Axis,1500.0,3.48939937345377,24.639836639877863,1.1921889574257096,,Fair,Offshore,,6812.277437434855
8.883750230616714,76.22905207952303,13.01399889346936,129.14045988484065,Vertical Axis,5000.0,2.9274391676380427,21.481875788264475,1.1736475392508015,0.21176024232970897,Fair,Flat,Medium,7702.019486002803
8.945152676868464,46.58244295851539,8.871347408826711,,Horizontal Axis,5000.0,3.086181350892991,21.982881839948192,1.2545703380006592,0.0704575334784725,Poor,Hilly,Medium,3494.5002202110873
7.7967168860427964,57.78311194843588,8.010870309598449,85.58952727276302,Horizontal Axis,3000.0,3.225986186011151,21.16460781437198,1.2527502703667701,0.09225984003923436,Poor,Flat,High,7662.499662342204
11.024808661981478,57.693564621284594,12.386767914448056,90.16175588513477,Vertical Axis,3000.0,2.845968414411448,23.81306625903501,1.2117237292012288,0.17905957889913882,Excellent,Flat,Medium,543.7023275703234
20.71646628361315,53.75262503471216,14.564431972119474,135.5200125326818,Horizontal Axis,,3.2691522624418616,20.255284260634824,1.1285442805942598,0.07215752476477111,Excellent,Mountainous,High,2429.874348100265
11.642388392675077,54.48983009592561,5.253706723961679,131.60370956134864,Horizontal Axis,2000.0,2.5900491780423485,23.039524861994526,1.2003029059145458,,Good,Mountainous,Low,1987.2650644470698
11.725808799853285,68.483644316206,7.252818894139765,136.15939065949505,Horizontal Axis,2000.0,3.4463307992056804,20.97890560721145,1.1858204529338865,0.07242054954287247,Good,Hilly,High,3502.0156449985657
3.946369713432289,64.04715335357737,10.922656153145434,,Vertical Axis,5000.0,3.0184153229439867,23.920643049723974,1.148665983950952,0.1671757902094203,,Mountainous,Low,1032.514828196848
3.3014981262133793,33.73055797628477,2.173406111207057,95.61803836400742,Vertical Axis,1500.0,2.7088274943089132,20.904556256151324,1.2253566567724672,0.11700746723796085,Fair,Flat,Medium,1140.6128530720512
14.876505693163725,53.30171455797642,13.027169182886452,63.206530011788125,Vertical Axis,8000.0,3.6138926410170846,24.693015413945112,1.1203203332191383,0.22228544288624535,Poor,Mountainous,High,4858.183914449189
14.592956517120827,43.664358225617015,10.051665166237418,80.7784352931158,Horizontal Axis,5000.0,3.6848683655242453,22.471601362590345,1.1473371356242696,0.13826497380177796,Poor,Hilly,Medium,839.090608145967
6.0203230228331375,51.55792141186336,3.6179969623969965,144.38481643674515,Horizontal Axis,2000.0,,20.9943570226438,1.1238861272999396,0.1909798614616181,,Flat,Low,5796.63340566993
14.493411347197501,74.55464294394518,17.50264273932016,132.77389993187285,Vertical Axis,1500.0,3.009964874412375,22.16190210936013,1.2603156748971533,0.10802091552561413,Fair,Flat,Low,7033.560168307306
3.452971912924936,63.326477069730565,17.674948230701702,,Horizontal Axis,5000.0,3.4650717703740925,23.69556967655485,,0.09013831216639351,Good,Hilly,Medium,5549.725799189194
12.830465028902683,75.65135473777312,14.370161794896106,134.46476165414907,Vertical Axis,2000.0,3.6566922594691853,20.36958856964952,1.1234846468728508,0.18689020357763864,Good,Flat,Medium,565.1416256614601
13.10507492949979,,14.038767944943135,134.03874519740705,Vertical Axis,8000.0,3.8514902662654222,20.881297536519472,1.142327542539341,0.050386175366839585,Fair,Mountainous,High,7901.730201308583
18.775957732579318,30.618417711486714,9.505696354985805,88.57735714467677,,1500.0,3.075504217159109,24.65237720270445,1.1211251871152623,0.08173053011465799,Fair,Flat,Medium,6860.962198653774
18.576746415114442,53.59209895722714,4.329356909887629,143.1897173880539,Vertical Axis,2000.0,2.799750186138855,22.937116146034008,1.109910862887666,0.05202557118639826,Excellent,Mountainous,Medium,2314.1954730756142
24.83085879352328,31.57235071406572,9.291952690268815,132.05008050815377,Vertical Axis,5000.0,3.5875705582510773,23.959378994091022,1.273444234981456,0.1260487409469514,Excellent,Offshore,Medium,7314.96488214091
19.70061133366446,43.882301851343016,0.1054061098398762,94.72256070032145,Vertical Axis,1500.0,3.3348541286368136,20.911119151801152,1.1340736148750656,0.24114225016690582,Excellent,Hilly,Low,2164.657582711012
19.202715263438563,71.46904083472273,,139.45732753013303,Horizontal Axis,1500.0,2.8684169683739786,24.35132869917395,1.2918363818802578,0.2068191408595217,Good,Offshore,,7797.0252352617445
